SOCcode,JobName,JobFamily,isBright,isGreen,JobZone,MedianSalary,JobForecast,ChanceAuto,WageGroup
49-9021.01,Heating and Air Conditioning Mechanics and Installers,"Installation, Maintenance, and Repair",TRUE,TRUE,3,47610,42800,-1,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers"
49-9021.00,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers","Installation, Maintenance, and Repair",TRUE,FALSE,-1,47610,42800,-1,
53-3032.00,Heavy and Tractor-Trailer Truck Drivers,Transportation and Material Moving,TRUE,TRUE,2,43680,238400,79,
47-3019.00,"Helpers, Construction Trades, All Other",Construction and Extraction,TRUE,FALSE,-1,30510,4100,-1,
47-3011.00,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",Construction and Extraction,TRUE,FALSE,2,33380,3700,-1,
47-3012.00,Helpers--Carpenters,Construction and Extraction,TRUE,TRUE,2,30880,5300,-1,
47-3013.00,Helpers--Electricians,Construction and Extraction,TRUE,FALSE,2,31410,11400,-1,
47-5081.00,Helpers--Extraction Workers,Construction and Extraction,TRUE,FALSE,2,36350,2600,-1,
49-9098.00,"Helpers--Installation, Maintenance, and Repair Workers","Installation, Maintenance, and Repair",TRUE,TRUE,2,29450,15100,-1,
47-3014.00,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons",Construction and Extraction,FALSE,FALSE,1,29960,1600,-1,
47-3015.00,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters",Construction and Extraction,TRUE,FALSE,2,30980,9200,-1,
51-9198.00,Helpers--Production Workers,Production,TRUE,FALSE,2,27730,57700,-1,
47-3016.00,Helpers--Roofers,Construction and Extraction,TRUE,FALSE,2,30390,1400,-1,
47-4051.00,Highway Maintenance Workers,Construction and Extraction,FALSE,FALSE,2,39690,18400,87,
19-3093.00,Historians,"Life, Physical, and Social Science",FALSE,FALSE,5,61140,400,44,
25-1125.00,"History Teachers, Postsecondary","Education, Training, and Library",FALSE,FALSE,5,74590,2400,-1,
29-2011.03,Histotechnologists and Histologic Technicians,Healthcare Practitioners and Technical,TRUE,FALSE,3,52330,25500,-1,Clinical Laboratory Technologists and Technicians
53-7041.00,Hoist and Winch Operators,Transportation and Material Moving,FALSE,FALSE,2,45490,400,65,
49-9031.00,Home Appliance Repairers,"Installation, Maintenance, and Repair",FALSE,FALSE,2,39270,4300,72,
25-1192.00,"Home Economics Teachers, Postsecondary","Education, Training, and Library",FALSE,FALSE,5,71380,200,-1,
31-1011.00,Home Health Aides,Healthcare Support,TRUE,FALSE,2,24200,140800,39,
29-1069.03,Hospitalists,Healthcare Practitioners and Technical,TRUE,FALSE,5,200890,16500,-1,"Physicians and Surgeons, All Other"
35-9031.00,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",Food Preparation and Serving Related,TRUE,FALSE,2,22160,107600,97,
43-4081.00,"Hotel, Motel, and Resort Desk Clerks",Office and Administrative Support,FALSE,FALSE,2,23700,41900,94,
17-2112.01,Human Factors Engineers and Ergonomists,Architecture and Engineering,TRUE,FALSE,5,87040,22600,-1,Industrial Engineers
43-4161.00,"Human Resources Assistants, Except Payroll and Timekeeping",Office and Administrative Support,FALSE,FALSE,3,40390,13800,90,
11-3121.00,Human Resources Managers,Management,TRUE,FALSE,4,113300,14400,0.6,
13-1071.00,Human Resources Specialists,Business and Financial Operations,FALSE,FALSE,4,60880,67700,-1,
45-3021.00,Hunters and Trappers,"Farming, Fishing, and Forestry",FALSE,FALSE,1,25380,6200,77,"Farming, Fishing, and Forestry Occupations"
51-8099.04,Hydroelectric Plant Technicians,Production,FALSE,TRUE,3,57100,1400,-1,"Plant and System Operators, All Other"
11-3051.06,Hydroelectric Production Managers,Management,FALSE,TRUE,3,103380,13800,-1,Industrial Production Managers
19-2043.00,Hydrologists,"Life, Physical, and Social Science",TRUE,TRUE,5,79370,800,1.4,
33-3021.05,Immigration and Customs Inspectors,Protective Service,FALSE,FALSE,3,81920,7500,-1,Detectives and Criminal Investigators
19-2041.03,Industrial Ecologists,"Life, Physical, and Social Science",TRUE,TRUE,5,71130,10300,-1,"Environmental Scientists and Specialists, Including Health"
17-3026.00,Industrial Engineering Technicians,Architecture and Engineering,FALSE,TRUE,3,55460,6600,3,
17-3029.05,Industrial Engineering Technologists,Architecture and Engineering,FALSE,TRUE,4,63200,8800,-1,"Engineering Technicians, Except Drafters, All Other"
17-2112.00,Industrial Engineers,Architecture and Engineering,TRUE,TRUE,4,87040,22600,3,
49-9041.00,Industrial Machinery Mechanics,"Installation, Maintenance, and Repair",FALSE,TRUE,3,52340,37800,67,
11-3051.00,Industrial Production Managers,Management,FALSE,TRUE,4,103380,13800,3,
17-2111.01,Industrial Safety and Health Engineers,Architecture and Engineering,FALSE,TRUE,4,89130,2000,-1,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors"
53-7051.00,Industrial Truck and Tractor Operators,Transportation and Material Moving,FALSE,TRUE,2,34750,73400,93,
19-3032.00,Industrial-Organizational Psychologists,"Life, Physical, and Social Science",TRUE,FALSE,5,97260,100,1.2,
15-1121.01,Informatics Nurse Specialists,Computer and Mathematical,TRUE,FALSE,4,88740,53400,-1,Computer Systems Analysts
43-4199.00,"Information and Record Clerks, All Other",Office and Administrative Support,FALSE,FALSE,-1,40950,20500,-1,
15-1122.00,Information Security Analysts,Computer and Mathematical,TRUE,FALSE,4,98350,12800,21,
15-1199.09,Information Technology Project Managers,Computer and Mathematical,TRUE,FALSE,4,90270,35700,-1,"Computer Occupations, All Other"
51-9061.00,"Inspectors, Testers, Sorters, Samplers, and Weighers",Production,FALSE,TRUE,2,38250,54400,98,
49-9099.00,"Installation, Maintenance, and Repair Workers, All Other","Installation, Maintenance, and Repair",FALSE,FALSE,-1,39320,21300,50,
25-9031.00,Instructional Coordinators,"Education, Training, and Library",FALSE,FALSE,5,64450,18600,0.4,
25-9031.01,Instructional Designers and Technologists,"Education, Training, and Library",FALSE,FALSE,5,64450,18600,-1,Instructional Coordinators
47-2131.00,"Insulation Workers, Floor, Ceiling, and Wall",Construction and Extraction,FALSE,TRUE,2,38480,4000,83,
47-2132.00,"Insulation Workers, Mechanical",Construction and Extraction,TRUE,FALSE,2,47740,3300,64,
13-1031.02,"Insurance Adjusters, Examiners, and Investigators",Business and Financial Operations,FALSE,FALSE,4,65900,25800,-1,"Claims Adjusters, Examiners, and Investigators"
13-1032.00,"Insurance Appraisers, Auto Damage",Business and Financial Operations,FALSE,FALSE,3,62520,1600,98,
43-9041.00,Insurance Claims and Policy Processing Clerks,Office and Administrative Support,FALSE,FALSE,-1,39660,32700,98,
43-9041.01,Insurance Claims Clerks,Office and Administrative Support,FALSE,FALSE,3,39660,32700,-1,Insurance Claims and Policy Processing Clerks
43-9041.02,Insurance Policy Processing Clerks,Office and Administrative Support,FALSE,FALSE,2,39660,32700,-1,Insurance Claims and Policy Processing Clerks
41-3021.00,Insurance Sales Agents,Sales and Related,TRUE,FALSE,4,50600,53400,92,
13-2053.00,Insurance Underwriters,Business and Financial Operations,FALSE,FALSE,4,69380,8400,99,
33-3021.06,Intelligence Analysts,Protective Service,FALSE,FALSE,4,81920,7500,-1,Detectives and Criminal Investigators
27-1025.00,Interior Designers,"Arts, Design, Entertainment, Sports, and Media",FALSE,FALSE,4,53370,8000,2,
29-1063.00,"Internists, General",Healthcare Practitioners and Technical,FALSE,FALSE,5,194500,1400,-1,
27-3091.00,Interpreters and Translators,"Arts, Design, Entertainment, Sports, and Media",TRUE,FALSE,4,49930,9800,38,
43-4111.00,"Interviewers, Except Eligibility and Loan",Office and Administrative Support,FALSE,FALSE,2,34060,26200,94,
11-9199.03,Investment Fund Managers,Management,FALSE,FALSE,5,107480,91300,-1,"Managers, All Other"
13-2099.03,Investment Underwriters,Business and Financial Operations,FALSE,TRUE,-1,70280,13700,-1,"Financial Specialists, All Other"
37-2011.00,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",Building and Grounds Cleaning and Maintenance,TRUE,FALSE,2,26110,343100,66,
51-9071.01,Jewelers,Production,FALSE,FALSE,3,39440,4400,-1,Jewelers and Precious Stone and Metal Workers
51-9071.00,Jewelers and Precious Stone and Metal Workers,Production,FALSE,FALSE,-1,39440,4400,95,
23-1023.00,"Judges, Magistrate Judges, and Magistrates",Legal,FALSE,FALSE,5,133920,1500,40,
23-1012.00,Judicial Law Clerks,Legal,FALSE,FALSE,5,53540,800,41,
25-2012.00,"Kindergarten Teachers, Except Special Education","Education, Training, and Library",FALSE,FALSE,4,55470,14300,15,
13-1075.00,Labor Relations Specialists,Business and Financial Operations,FALSE,FALSE,4,67790,7000,-1,
53-7062.00,"Laborers and Freight, Stock, and Material Movers, Hand",Transportation and Material Moving,TRUE,TRUE,2,28260,434700,85,
17-1012.00,Landscape Architects,Architecture and Engineering,FALSE,TRUE,4,68230,1900,5,
37-3011.00,Landscaping and Groundskeeping Workers,Building and Grounds Cleaning and Maintenance,TRUE,FALSE,1,29000,173600,95,
51-4034.00,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic",Production,FALSE,FALSE,2,39180,2800,-1,
51-6011.00,Laundry and Dry-Cleaning Workers,Production,FALSE,FALSE,1,23210,29000,71,
25-1112.00,"Law Teachers, Postsecondary","Education, Training, and Library",TRUE,FALSE,5,111140,2200,-1,
23-1011.00,Lawyers,Legal,FALSE,FALSE,5,120910,45700,4,
51-4192.00,"Layout Workers, Metal and Plastic",Production,FALSE,FALSE,2,47900,800,84,
43-6012.00,Legal Secretaries,Office and Administrative Support,FALSE,FALSE,3,46360,14300,98,
23-2099.00,"Legal Support Workers, All Other",Legal,FALSE,FALSE,-1,58930,4400,-1,
11-1031.00,Legislators,Management,FALSE,FALSE,4,24670,4300,-1,
25-4021.00,Librarians,"Education, Training, and Library",FALSE,FALSE,5,59050,14700,65,
43-4121.00,"Library Assistants, Clerical",Office and Administrative Support,FALSE,FALSE,2,26500,13700,95,
25-1082.00,"Library Science Teachers, Postsecondary","Education, Training, and Library",FALSE,FALSE,5,71560,500,-1,
25-4031.00,Library Technicians,"Education, Training, and Library",FALSE,FALSE,3,34040,14000,99,
43-4031.03,License Clerks,Office and Administrative Support,FALSE,FALSE,2,38450,14900,-1,"Court, Municipal, and License Clerks"
29-2061.00,Licensed Practical and Licensed Vocational Nurses,Healthcare Practitioners and Technical,TRUE,FALSE,3,46240,66300,6,
13-1041.02,Licensing Examiners and Inspectors,Business and Financial Operations,FALSE,FALSE,3,68860,30700,-1,Compliance Officers
19-1099.00,"Life Scientists, All Other","Life, Physical, and Social Science",FALSE,FALSE,-1,78190,700,-1,
19-4099.00,"Life, Physical, and Social Science Technicians, All Other","Life, Physical, and Social Science",TRUE,FALSE,-1,49670,9400,61,
33-9092.00,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",Protective Service,TRUE,FALSE,2,22410,39000,-1,
53-3033.00,Light Truck or Delivery Services Drivers,Transportation and Material Moving,TRUE,FALSE,2,32810,120700,69,
53-7033.00,"Loading Machine Operators, Underground Mining",Transportation and Material Moving,FALSE,FALSE,2,51160,300,50,
13-2071.01,Loan Counselors,Business and Financial Operations,TRUE,FALSE,4,45180,3800,-1,Credit Counselors
43-4131.00,Loan Interviewers and Clerks,Office and Administrative Support,TRUE,FALSE,3,39890,25900,92,
13-2072.00,Loan Officers,Business and Financial Operations,TRUE,FALSE,3,63040,29900,98,
39-3093.00,"Locker Room, Coatroom, and Dressing Room Attendants",Personal Care and Service,TRUE,FALSE,2,24030,4500,43,
49-9094.00,Locksmiths and Safe Repairers,"Installation, Maintenance, and Repair",FALSE,FALSE,2,41450,2100,77,
53-4011.00,Locomotive Engineers,Transportation and Material Moving,FALSE,TRUE,2,62100,2900,96,
53-4012.00,Locomotive Firers,Transportation and Material Moving,FALSE,FALSE,2,63820,0,93,
11-9081.00,Lodging Managers,Management,FALSE,FALSE,4,53390,5500,0.4,
45-4023.00,Log Graders and Scalers,"Farming, Fishing, and Forestry",FALSE,FALSE,2,38220,700,97,
45-4022.00,Logging Equipment Operators,"Farming, Fishing, and Forestry",FALSE,FALSE,1,40510,5000,79,
45-4029.00,"Logging Workers, All Other","Farming, Fishing, and Forestry",FALSE,FALSE,-1,39750,700,-1,
13-1081.00,Logisticians,Business and Financial Operations,FALSE,FALSE,4,74600,17900,1.2,
13-1081.02,Logistics Analysts,Business and Financial Operations,FALSE,TRUE,4,74600,17900,-1,Logisticians
13-1081.01,Logistics Engineers,Business and Financial Operations,FALSE,TRUE,4,74600,17900,-1,Logisticians
11-3071.03,Logistics Managers,Management,FALSE,TRUE,4,94730,11400,-1,"Transportation, Storage, and Distribution Managers"
11-9199.08,Loss Prevention Managers,Management,FALSE,FALSE,4,107480,91300,-1,"Managers, All Other"
29-1122.01,"Low Vision Therapists, Orientation and Mobility Specialists, and Vision Rehabilitation Therapists",Healthcare Practitioners and Technical,TRUE,FALSE,5,84270,10500,-1,Occupational Therapists
53-7063.00,Machine Feeders and Offbearers,Transportation and Material Moving,FALSE,FALSE,2,29560,8800,93,
51-4041.00,Machinists,Production,FALSE,TRUE,3,43630,41600,65,
29-2035.00,Magnetic Resonance Imaging Technologists,Healthcare Practitioners and Technical,TRUE,FALSE,3,71670,2700,-1,
37-2012.00,Maids and Housekeeping Cleaners,Building and Grounds Cleaning and Maintenance,TRUE,FALSE,2,23770,197000,69,
43-9051.00,"Mail Clerks and Mail Machine Operators, Except Postal Service",Office and Administrative Support,FALSE,FALSE,2,30430,9100,94,
49-9071.00,"Maintenance and Repair Workers, General","Installation, Maintenance, and Repair",TRUE,TRUE,3,38300,156900,64,
49-9043.00,"Maintenance Workers, Machinery","Installation, Maintenance, and Repair",FALSE,FALSE,3,47060,8000,86,
39-5091.00,"Makeup Artists, Theatrical and Performance",Personal Care and Service,TRUE,FALSE,3,64250,600,1,
13-1111.00,Management Analysts,Business and Financial Operations,TRUE,FALSE,5,83610,99900,13,
11-9199.00,"Managers, All Other",Management,FALSE,FALSE,-1,107480,91300,25,
39-5092.00,Manicurists and Pedicurists,Personal Care and Service,TRUE,FALSE,2,24330,20300,95,
49-9095.00,Manufactured Building and Mobile Home Installers,"Installation, Maintenance, and Repair",FALSE,FALSE,2,32040,200,18,
17-3029.06,Manufacturing Engineering Technologists,Architecture and Engineering,FALSE,TRUE,4,63200,8800,-1,"Engineering Technicians, Except Drafters, All Other"
17-2199.04,Manufacturing Engineers,Architecture and Engineering,FALSE,TRUE,4,96980,11700,-1,"Engineers, All Other"
17-3029.09,Manufacturing Production Technicians,Architecture and Engineering,FALSE,TRUE,3,63200,8800,-1,"Engineering Technicians, Except Drafters, All Other"
17-3031.02,Mapping Technicians,Architecture and Engineering,FALSE,FALSE,3,44380,7200,-1,Surveying and Mapping Technicians
17-2121.02,Marine Architects,Architecture and Engineering,TRUE,FALSE,4,92560,800,-1,Marine Engineers and Naval Architects
17-2121.01,Marine Engineers,Architecture and Engineering,TRUE,FALSE,4,92560,800,-1,Marine Engineers and Naval Architects
17-2121.00,Marine Engineers and Naval Architects,Architecture and Engineering,TRUE,FALSE,-1,92560,800,1,
13-1161.00,Market Research Analysts and Marketing Specialists,Business and Financial Operations,TRUE,FALSE,4,63120,90700,61,
11-2021.00,Marketing Managers,Management,TRUE,TRUE,4,134290,26000,1.4,
43-5081.02,Marking Clerks,Office and Administrative Support,TRUE,FALSE,2,25700,279500,-1,Stock Clerks and Order Fillers
21-1013.00,Marriage and Family Therapists,Community and Social Service,TRUE,FALSE,5,50090,7500,1.4,
31-9011.00,Massage Therapists,Healthcare Support,TRUE,FALSE,3,41420,24200,54,
53-7199.00,"Material Moving Workers, All Other",Transportation and Material Moving,FALSE,FALSE,-1,29410,3700,-1,
17-2131.00,Materials Engineers,Architecture and Engineering,FALSE,FALSE,4,92390,1700,2,
19-2032.00,Materials Scientists,"Life, Physical, and Social Science",FALSE,TRUE,5,99800,800,2,
53-5021.02,"Mates- Ship, Boat, and Barge",Transportation and Material Moving,FALSE,FALSE,2,69180,3600,-1,"Captains, Mates, and Pilots of Water Vessels"
15-2099.00,"Mathematical Science Occupations, All Other",Computer and Mathematical,FALSE,FALSE,-1,57190,200,-1,Miscellaneous Mathematical Science Occupations
25-1022.00,"Mathematical Science Teachers, Postsecondary","Education, Training, and Library",FALSE,FALSE,5,73230,5300,-1,
15-2091.00,Mathematical Technicians,Computer and Mathematical,FALSE,FALSE,4,57190,200,99,Miscellaneous Mathematical Science Occupations
15-2021.00,Mathematicians,Computer and Mathematical,TRUE,FALSE,5,101900,300,5,
51-3022.00,"Meat, Poultry, and Fish Cutters and Trimmers",Production,FALSE,FALSE,1,26950,20800,94,
49-9011.00,Mechanical Door Repairers,"Installation, Maintenance, and Repair",TRUE,FALSE,2,41010,2300,91,
17-3013.00,Mechanical Drafters,Architecture and Engineering,FALSE,FALSE,3,55920,5400,68,
17-3027.00,Mechanical Engineering Technicians,Architecture and Engineering,FALSE,FALSE,3,56250,4300,38,
17-3029.07,Mechanical Engineering Technologists,Architecture and Engineering,FALSE,TRUE,3,63200,8800,-1,"Engineering Technicians, Except Drafters, All Other"
17-2141.00,Mechanical Engineers,Architecture and Engineering,FALSE,TRUE,4,87370,22900,1.1,
17-2199.05,Mechatronics Engineers,Architecture and Engineering,FALSE,TRUE,4,96980,11700,-1,"Engineers, All Other"
27-4099.00,"Media and Communication Equipment Workers, All Other","Arts, Design, Entertainment, Sports, and Media",FALSE,FALSE,-1,79580,2400,-1,
27-3099.00,"Media and Communication Workers, All Other","Arts, Design, Entertainment, Sports, and Media",TRUE,FALSE,-1,48330,3200,-1,
29-2012.00,Medical and Clinical Laboratory Technicians,Healthcare Practitioners and Technical,TRUE,FALSE,3,52330,25500,47,Clinical Laboratory Technologists and Technicians
29-2011.00,Medical and Clinical Laboratory Technologists,Healthcare Practitioners and Technical,TRUE,FALSE,4,52330,25500,90,Clinical Laboratory Technologists and Technicians
11-9111.00,Medical and Health Services Managers,Management,TRUE,FALSE,5,99730,42200,0.7,
51-9082.00,Medical Appliance Technicians,Production,TRUE,FALSE,3,39190,2200,45,
31-9092.00,Medical Assistants,Healthcare Support,TRUE,FALSE,3,33610,99700,30,
31-9093.00,Medical Equipment Preparers,Healthcare Support,TRUE,FALSE,2,36240,7300,78,
49-9062.00,Medical Equipment Repairers,"Installation, Maintenance, and Repair",FALSE,FALSE,3,49210,6000,27,
29-2071.00,Medical Records and Health Information Technicians,Healthcare Practitioners and Technical,TRUE,FALSE,3,40350,16800,91,
19-1042.00,"Medical Scientists, Except Epidemiologists","Life, Physical, and Social Science",TRUE,FALSE,5,84810,13200,0.5,
43-6013.00,Medical Secretaries,Office and Administrative Support,TRUE,FALSE,3,35760,82400,81,
31-9094.00,Medical Transcriptionists,Healthcare Support,FALSE,FALSE,3,34770,7700,89,
13-1121.00,"Meeting, Convention, and Event Planners",Business and Financial Operations,TRUE,FALSE,4,49370,16800,4,
21-1023.00,Mental Health and Substance Abuse Social Workers,Community and Social Service,TRUE,FALSE,5,44840,15500,0.3,
21-1014.00,Mental Health Counselors,Community and Social Service,TRUE,FALSE,5,47790,103900,0.5,Counselors
27-1026.00,Merchandise Displayers and Window Trimmers,"Arts, Design, Entertainment, Sports, and Media",FALSE,FALSE,3,28450,17300,48,
51-4199.00,"Metal Workers and Plastic Workers, All Other",Production,FALSE,FALSE,-1,35920,2300,-1,
51-4051.00,Metal-Refining Furnace Operators and Tenders,Production,FALSE,FALSE,2,41220,2000,88,
43-5041.00,"Meter Readers, Utilities",Office and Administrative Support,FALSE,FALSE,2,40360,2800,85,
11-3051.05,Methane/Landfill Gas Collection System Operators,Management,FALSE,TRUE,-1,103380,13800,-1,Industrial Production Managers
51-8099.02,Methane/Landfill Gas Generation System Technicians,Production,FALSE,TRUE,-1,57100,1400,-1,"Plant and System Operators, All Other"
19-1022.00,Microbiologists,"Life, Physical, and Social Science",FALSE,FALSE,5,71650,2100,1.2,
17-2199.06,Microsystems Engineers,Architecture and Engineering,FALSE,TRUE,5,96980,11700,-1,"Engineers, All Other"
25-2022.00,"Middle School Teachers, Except Special and Career/Technical Education","Education, Training, and Library",FALSE,FALSE,4,58600,48300,-1,
29-9099.01,Midwives,Healthcare Practitioners and Technical,TRUE,FALSE,4,54620,2500,-1,"Healthcare Practitioners and Technical Workers, All Other"
51-4035.00,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic",Production,FALSE,FALSE,2,43590,1400,-1,
49-9044.00,Millwrights,"Installation, Maintenance, and Repair",TRUE,TRUE,2,55060,4400,59,
47-5042.00,Mine Cutting and Channeling Machine Operators,Construction and Extraction,FALSE,FALSE,2,47170,600,59,
53-7111.00,Mine Shuttle Car Operators,Transportation and Material Moving,FALSE,FALSE,2,56340,100,37,
17-2151.00,"Mining and Geological Engineers, Including Mining Safety Engineers",Architecture and Engineering,FALSE,FALSE,4,92250,500,-1,
47-5049.00,"Mining Machine Operators, All Other",Construction and Extraction,FALSE,FALSE,-1,51490,400,-1,
51-9023.00,"Mixing and Blending Machine Setters, Operators, and Tenders",Production,FALSE,TRUE,2,37210,14900,83,
49-3042.00,"Mobile Heavy Equipment Mechanics, Except Engines","Installation, Maintenance, and Repair",FALSE,FALSE,3,51920,15800,40,
51-4061.00,"Model Makers, Metal and Plastic",Production,FALSE,FALSE,3,56130,500,93,
51-7031.00,"Model Makers, Wood",Production,FALSE,FALSE,3,53100,200,96,
41-9012.00,Models,Sales and Related,FALSE,FALSE,1,23770,600,98,
51-9195.00,"Molders, Shapers, and Casters, Except Metal and Plastic",Production,FALSE,FALSE,-1,33340,5300,90,
51-9195.07,Molding and Casting Workers,Production,FALSE,FALSE,2,33340,5300,-1,"Molders, Shapers, and Casters, Except Metal and Plastic"
51-4072.00,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",Production,FALSE,FALSE,2,31480,15700,-1,
19-1029.02,Molecular and Cellular Biologists,"Life, Physical, and Social Science",FALSE,FALSE,5,79590,4700,-1,"Biological Scientists, All Other"
39-4031.00,"Morticians, Undertakers, and Funeral Directors",Personal Care and Service,FALSE,FALSE,3,52650,3600,20,
39-3021.00,Motion Picture Projectionists,Personal Care and Service,FALSE,FALSE,2,22760,800,97,
53-3099.00,"Motor Vehicle Operators, All Other",Transportation and Material Moving,TRUE,FALSE,-1,30360,11000,-1,
49-3051.00,Motorboat Mechanics and Service Technicians,"Installation, Maintenance, and Repair",FALSE,FALSE,3,40180,2700,66,
53-5022.00,Motorboat Operators,Transportation and Material Moving,FALSE,FALSE,2,50290,300,62,
49-3052.00,Motorcycle Mechanics,"Installation, Maintenance, and Repair",TRUE,FALSE,3,36790,1900,79,
27-1014.00,Multimedia Artists and Animators,"Arts, Design, Entertainment, Sports, and Media",FALSE,FALSE,4,72520,8300,1.5,
51-4081.00,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",Production,FALSE,FALSE,2,35390,14700,-1,
43-4031.02,Municipal Clerks,Office and Administrative Support,FALSE,FALSE,3,38450,14900,-1,"Court, Municipal, and License Clerks"
33-1021.01,Municipal Fire Fighting and Prevention Supervisors,Protective Service,FALSE,FALSE,3,76330,4800,-1,First-Line Supervisors of Fire Fighting and Prevention Workers
33-2011.01,Municipal Firefighters,Protective Service,FALSE,FALSE,3,49620,25000,-1,Firefighters
25-4013.00,Museum Technicians and Conservators,"Education, Training, and Library",TRUE,FALSE,4,43020,1800,59,
27-2041.04,Music Composers and Arrangers,"Arts, Design, Entertainment, Sports, and Media",FALSE,FALSE,3,49630,7800,-1,Music Directors and Composers
27-2041.01,Music Directors,"Arts, Design, Entertainment, Sports, and Media",FALSE,FALSE,4,49630,7800,-1,Music Directors and Composers
27-2041.00,Music Directors and Composers,"Arts, Design, Entertainment, Sports, and Media",FALSE,FALSE,-1,49630,7800,1.5,
29-1125.02,Music Therapists,Healthcare Practitioners and Technical,TRUE,FALSE,4,47860,1100,-1,Recreational Therapists
49-9063.00,Musical Instrument Repairers and Tuners,"Installation, Maintenance, and Repair",FALSE,FALSE,3,36330,800,91,
27-2042.00,Musicians and Singers,"Arts, Design, Entertainment, Sports, and Media",FALSE,FALSE,-1,28.15,22400,7,
27-2042.02,"Musicians, Instrumental","Arts, Design, Entertainment, Sports, and Media",FALSE,FALSE,4,28.15,22400,-1,Musicians and Singers
39-9011.01,Nannies,Personal Care and Service,TRUE,FALSE,2,23240,177900,-1,Childcare Workers
17-2199.09,Nanosystems Engineers,Architecture and Engineering,FALSE,TRUE,5,96980,11700,-1,"Engineers, All Other"
17-3029.12,Nanotechnology Engineering Technicians,Architecture and Engineering,FALSE,TRUE,3,63200,8800,-1,"Engineering Technicians, Except Drafters, All Other"
17-3029.11,Nanotechnology Engineering Technologists,Architecture and Engineering,FALSE,TRUE,4,63200,8800,-1,"Engineering Technicians, Except Drafters, All Other"
11-9121.00,Natural Sciences Managers,Management,FALSE,TRUE,5,123860,6100,1.8,
29-1199.04,Naturopathic Physicians,Healthcare Practitioners and Technical,TRUE,FALSE,5,73960,3400,-1,"Health Diagnosing and Treating Practitioners, All Other"
15-1142.00,Network and Computer Systems Administrators,Computer and Mathematical,FALSE,FALSE,4,82050,29300,3,
29-2099.01,Neurodiagnostic Technologists,Healthcare Practitioners and Technical,TRUE,FALSE,3,42920,11700,-1,"Health Technologists and Technicians, All Other"
29-1069.04,Neurologists,Healthcare Practitioners and Technical,TRUE,FALSE,5,200890,16500,-1,"Physicians and Surgeons, All Other"
19-3039.01,Neuropsychologists and Clinical Neuropsychologists,"Life, Physical, and Social Science",TRUE,FALSE,5,100770,1600,-1,"Psychologists, All Other"
43-4141.00,New Accounts Clerks,Office and Administrative Support,FALSE,FALSE,2,35800,4400,99,
17-3029.01,Non-Destructive Testing Specialists,Architecture and Engineering,FALSE,FALSE,2,63200,8800,-1,"Engineering Technicians, Except Drafters, All Other"
39-2021.00,Nonfarm Animal Caretakers,Personal Care and Service,TRUE,FALSE,2,23760,54500,82,
17-2161.00,Nuclear Engineers,Architecture and Engineering,FALSE,TRUE,4,107600,1100,7,
19-4051.01,Nuclear Equipment Operation Technicians,"Life, Physical, and Social Science",FALSE,TRUE,3,79140,900,-1,Nuclear Technicians
29-1069.05,Nuclear Medicine Physicians,Healthcare Practitioners and Technical,TRUE,FALSE,5,200890,16500,-1,"Physicians and Surgeons, All Other"
29-2033.00,Nuclear Medicine Technologists,Healthcare Practitioners and Technical,TRUE,FALSE,3,76820,1200,13,
19-4051.02,Nuclear Monitoring Technicians,"Life, Physical, and Social Science",FALSE,FALSE,3,79140,900,-1,Nuclear Technicians
51-8011.00,Nuclear Power Reactor Operators,Production,FALSE,TRUE,3,94350,500,95,
19-4051.00,Nuclear Technicians,"Life, Physical, and Social Science",FALSE,FALSE,-1,79140,900,85,
29-1151.00,Nurse Anesthetists,Healthcare Practitioners and Technical,TRUE,FALSE,5,167950,3200,-1,
29-1161.00,Nurse Midwives,Healthcare Practitioners and Technical,TRUE,FALSE,5,103770,500,-1,
29-1171.00,Nurse Practitioners,Healthcare Practitioners and Technical,TRUE,FALSE,5,107030,16900,-1,
11-9013.01,Nursery and Greenhouse Managers,Management,FALSE,FALSE,3,67950,95600,-1,"Farmers, Ranchers, and Other Agricultural Managers"
45-2092.01,Nursery Workers,"Farming, Fishing, and Forestry",FALSE,FALSE,2,24320,88800,-1,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse"
31-1014.00,Nursing Assistants,Healthcare Support,TRUE,FALSE,2,28540,190700,-1,
25-1072.00,"Nursing Instructors and Teachers, Postsecondary","Education, Training, and Library",TRUE,FALSE,5,73490,7700,-1,
29-1064.00,Obstetricians and Gynecologists,Healthcare Practitioners and Technical,FALSE,FALSE,5,208000,700,-1,
